date,sku,qty
2023-09-01,8810 ARBOL CON ESTRELLA,17
2023-10-01,8810 ARBOL CON ESTRELLA,11
2023-11-01,8810 ARBOL CON ESTRELLA,35
2023-12-01,8810 ARBOL CON ESTRELLA,16
2024-01-01,8810 ARBOL CON ESTRELLA,4
2024-02-01,8810 ARBOL CON ESTRELLA,11
2024-03-01,8810 ARBOL CON ESTRELLA,3
2024-04-01,8810 ARBOL CON ESTRELLA,7
2024-05-01,8810 ARBOL CON ESTRELLA,14
2024-06-01,8810 ARBOL CON ESTRELLA,4
2024-07-01,8810 ARBOL CON ESTRELLA,1
2024-08-01,8810 ARBOL CON ESTRELLA,1
2024-09-01,8810 ARBOL CON ESTRELLA,10
2024-10-01,8810 ARBOL CON ESTRELLA,16
2024-11-01,8810 ARBOL CON ESTRELLA,12
2024-12-01,8810 ARBOL CON ESTRELLA,15
2025-01-01,8810 ARBOL CON ESTRELLA,0
2023-01-01,8810 BIGOTE,1
2023-02-01,8810 BIGOTE,3
2023-03-01,8810 BIGOTE,7
2023-04-01,8810 BIGOTE,9
2023-05-01,8810 BIGOTE,34
2023-06-01,8810 BIGOTE,66
2023-07-01,8810 BIGOTE,10
2023-08-01,8810 BIGOTE,3
2023-09-01,8810 BIGOTE,8
2023-10-01,8810 BIGOTE,9
2023-11-01,8810 BIGOTE,4
2023-12-01,8810 BIGOTE,10
2024-01-01,8810 BIGOTE,9
2024-02-01,8810 BIGOTE,5
2024-03-01,8810 BIGOTE,6
2024-04-01,8810 BIGOTE,6
2024-05-01,8810 BIGOTE,30
2024-06-01,8810 BIGOTE,27
2024-07-01,8810 BIGOTE,5
2024-08-01,8810 BIGOTE,0
2024-09-01,8810 BIGOTE,4
2024-10-01,8810 BIGOTE,2
2024-11-01,8810 BIGOTE,1
2024-12-01,8810 BIGOTE,2
2025-01-01,8810 BIGOTE,0
2023-01-01,8810 BIRRETE,0
2023-02-01,8810 BIRRETE,0
2023-03-01,8810 BIRRETE,0
2023-04-01,8810 BIRRETE,0
2023-05-01,8810 BIRRETE,0
2023-06-01,8810 BIRRETE,0
2023-07-01,8810 BIRRETE,0
2023-08-01,8810 BIRRETE,0
2023-09-01,8810 BIRRETE,0
2023-10-01,8810 BIRRETE,90
2023-11-01,8810 BIRRETE,6
2023-12-01,8810 BIRRETE,0
2024-01-01,8810 BIRRETE,0
2024-02-01,8810 BIRRETE,0
2024-03-01,8810 BIRRETE,0
2024-04-01,8810 BIRRETE,0
2024-05-01,8810 BIRRETE,0
2024-06-01,8810 BIRRETE,96
2024-07-01,8810 BIRRETE,14
2024-08-01,8810 BIRRETE,5
2024-09-01,8810 BIRRETE,21
2024-10-01,8810 BIRRETE,3
2024-11-01,8810 BIRRETE,3
2024-12-01,8810 BIRRETE,7
2025-01-01,8810 BIRRETE,0
2023-01-01,8810 CIRCULO,4
2023-02-01,8810 CIRCULO,0
2023-03-01,8810 CIRCULO,1
2023-04-01,8810 CIRCULO,8
2023-05-01,8810 CIRCULO,9
2023-06-01,8810 CIRCULO,0
2023-07-01,8810 CIRCULO,2
2023-08-01,8810 CIRCULO,4
2023-09-01,8810 CIRCULO,2
2023-10-01,8810 CIRCULO,211
2023-11-01,8810 CIRCULO,217
2023-12-01,8810 CIRCULO,64
2024-01-01,8810 CIRCULO,84
2024-02-01,8810 CIRCULO,0
2024-03-01,8810 CIRCULO,0
2024-04-01,8810 CIRCULO,0
2024-05-01,8810 CIRCULO,0
2024-06-01,8810 CIRCULO,243
2024-07-01,8810 CIRCULO,213
2024-08-01,8810 CIRCULO,181
2024-09-01,8810 CIRCULO,42
2024-10-01,8810 CIRCULO,0
2024-11-01,8810 CIRCULO,101
2024-12-01,8810 CIRCULO,73
2025-01-01,8810 CIRCULO,0
2023-01-01,8810 COPO,0
2023-02-01,8810 COPO,0
2023-03-01,8810 COPO,0
2023-04-01,8810 COPO,0
2023-05-01,8810 COPO,0
2023-06-01,8810 COPO,0
2023-07-01,8810 COPO,0
2023-08-01,8810 COPO,0
2023-09-01,8810 COPO,0
2023-10-01,8810 COPO,156
2023-11-01,8810 COPO,121
2023-12-01,8810 COPO,3
2024-01-01,8810 COPO,0
2024-02-01,8810 COPO,0
2024-03-01,8810 COPO,1
2024-04-01,8810 COPO,0
2024-05-01,8810 COPO,0
2024-06-01,8810 COPO,98
2024-07-01,8810 COPO,22
2024-08-01,8810 COPO,35
2024-09-01,8810 COPO,60
2024-10-01,8810 COPO,74
2024-11-01,8810 COPO,113
2024-12-01,8810 COPO,134
2025-01-01,8810 COPO,0
2023-01-01,8810 CORAZON,1
2023-02-01,8810 CORAZON,0
2023-03-01,8810 CORAZON,0
2023-04-01,8810 CORAZON,0
2023-05-01,8810 CORAZON,2
2023-06-01,8810 CORAZON,0
2023-07-01,8810 CORAZON,0
2023-08-01,8810 CORAZON,0
2023-09-01,8810 CORAZON,0
2023-10-01,8810 CORAZON,68
2023-11-01,8810 CORAZON,63
2023-12-01,8810 CORAZON,36
2024-01-01,8810 CORAZON,121
2024-02-01,8810 CORAZON,2
2024-03-01,8810 CORAZON,0
2024-04-01,8810 CORAZON,0
2024-05-01,8810 CORAZON,0
2024-06-01,8810 CORAZON,196
2024-07-01,8810 CORAZON,90
2024-08-01,8810 CORAZON,86
2024-09-01,8810 CORAZON,10
2024-10-01,8810 CORAZON,0
2024-11-01,8810 CORAZON,59
2024-12-01,8810 CORAZON,34
2025-01-01,8810 CORAZON,0
2023-01-01,8810 CORONA,5
2023-02-01,8810 CORONA,9
2023-03-01,8810 CORONA,20
2023-04-01,8810 CORONA,13
2023-05-01,8810 CORONA,47
2023-06-01,8810 CORONA,54
2023-07-01,8810 CORONA,2
2023-08-01,8810 CORONA,1
2023-09-01,8810 CORONA,0
2023-10-01,8810 CORONA,0
2023-11-01,8810 CORONA,0
2023-12-01,8810 CORONA,0
2024-01-01,8810 CORONA,0
2024-02-01,8810 CORONA,0
2024-03-01,8810 CORONA,0
2024-04-01,8810 CORONA,0
2024-05-01,8810 CORONA,0
2024-06-01,8810 CORONA,1
2024-07-01,8810 CORONA,14
2024-08-01,8810 CORONA,22
2024-09-01,8810 CORONA,5
2024-10-01,8810 CORONA,5
2024-11-01,8810 CORONA,2
2024-12-01,8810 CORONA,6
2025-01-01,8810 CORONA,0
2023-01-01,8810 CRUZ,2
2023-02-01,8810 CRUZ,2
2023-03-01,8810 CRUZ,7
2023-04-01,8810 CRUZ,5
2023-05-01,8810 CRUZ,8
2023-06-01,8810 CRUZ,5
2023-07-01,8810 CRUZ,6
2023-08-01,8810 CRUZ,13
2023-09-01,8810 CRUZ,26
2023-10-01,8810 CRUZ,11
2023-11-01,8810 CRUZ,14
2023-12-01,8810 CRUZ,22
2024-01-01,8810 CRUZ,2
2024-02-01,8810 CRUZ,0
2024-03-01,8810 CRUZ,0
2024-04-01,8810 CRUZ,0
2024-05-01,8810 CRUZ,0
2024-06-01,8810 CRUZ,0
2024-07-01,8810 CRUZ,11
2024-08-01,8810 CRUZ,8
2024-09-01,8810 CRUZ,23
2024-10-01,8810 CRUZ,12
2024-11-01,8810 CRUZ,11
2024-12-01,8810 CRUZ,2
2025-01-01,8810 CRUZ,0
2023-01-01,8810 ELEFANTE,0
2023-02-01,8810 ELEFANTE,2
2023-03-01,8810 ELEFANTE,8
2023-04-01,8810 ELEFANTE,0
2023-05-01,8810 ELEFANTE,4
2023-06-01,8810 ELEFANTE,5
2023-07-01,8810 ELEFANTE,7
2023-08-01,8810 ELEFANTE,1
2023-09-01,8810 ELEFANTE,6
2023-10-01,8810 ELEFANTE,4
2023-11-01,8810 ELEFANTE,1
2023-12-01,8810 ELEFANTE,0
2024-01-01,8810 ELEFANTE,1
2024-02-01,8810 ELEFANTE,7
2024-03-01,8810 ELEFANTE,3
2024-04-01,8810 ELEFANTE,7
2024-05-01,8810 ELEFANTE,4
2024-06-01,8810 ELEFANTE,8
2024-07-01,8810 ELEFANTE,0
2024-08-01,8810 ELEFANTE,3
2024-09-01,8810 ELEFANTE,1
2024-10-01,8810 ELEFANTE,0
2024-11-01,8810 ELEFANTE,0
2024-12-01,8810 ELEFANTE,0
2025-01-01,8810 ELEFANTE,0
2023-01-01,8810 ESTRELLA CALADA,1
2023-02-01,8810 ESTRELLA CALADA,2
2023-03-01,8810 ESTRELLA CALADA,1
2023-04-01,8810 ESTRELLA CALADA,0
2023-05-01,8810 ESTRELLA CALADA,2
2023-06-01,8810 ESTRELLA CALADA,4
2023-07-01,8810 ESTRELLA CALADA,0
2023-08-01,8810 ESTRELLA CALADA,1
2023-09-01,8810 ESTRELLA CALADA,0
2023-10-01,8810 ESTRELLA CALADA,0
2023-11-01,8810 ESTRELLA CALADA,1
2023-12-01,8810 ESTRELLA CALADA,0
2024-01-01,8810 ESTRELLA CALADA,0
2024-02-01,8810 ESTRELLA CALADA,0
2024-03-01,8810 ESTRELLA CALADA,0
2024-04-01,8810 ESTRELLA CALADA,1
2024-05-01,8810 ESTRELLA CALADA,0
2024-06-01,8810 ESTRELLA CALADA,0
2024-07-01,8810 ESTRELLA CALADA,0
2024-08-01,8810 ESTRELLA CALADA,0
2024-09-01,8810 ESTRELLA CALADA,0
2024-10-01,8810 ESTRELLA CALADA,0
2024-11-01,8810 ESTRELLA CALADA,0
2024-12-01,8810 ESTRELLA CALADA,0
2025-01-01,8810 ESTRELLA CALADA,0
2023-01-01,8810 ESTRELLA D,12
2023-02-01,8810 ESTRELLA D,4
2023-03-01,8810 ESTRELLA D,9
2023-04-01,8810 ESTRELLA D,0
2023-05-01,8810 ESTRELLA D,0
2023-06-01,8810 ESTRELLA D,0
2023-07-01,8810 ESTRELLA D,0
2023-08-01,8810 ESTRELLA D,0
2023-09-01,8810 ESTRELLA D,0
2023-10-01,8810 ESTRELLA D,79
2023-11-01,8810 ESTRELLA D,109
2023-12-01,8810 ESTRELLA D,4
2024-01-01,8810 ESTRELLA D,0
2024-02-01,8810 ESTRELLA D,0
2024-03-01,8810 ESTRELLA D,0
2024-04-01,8810 ESTRELLA D,0
2024-05-01,8810 ESTRELLA D,0
2024-06-01,8810 ESTRELLA D,194
2024-07-01,8810 ESTRELLA D,65
2024-08-01,8810 ESTRELLA D,20
2024-09-01,8810 ESTRELLA D,7
2024-10-01,8810 ESTRELLA D,2
2024-11-01,8810 ESTRELLA D,52
2024-12-01,8810 ESTRELLA D,77
2025-01-01,8810 ESTRELLA D,0
2023-01-01,8810 ESTRELLA FUGAZ,0
2023-02-01,8810 ESTRELLA FUGAZ,1
2023-03-01,8810 ESTRELLA FUGAZ,3
2023-04-01,8810 ESTRELLA FUGAZ,1
2023-05-01,8810 ESTRELLA FUGAZ,3
2023-06-01,8810 ESTRELLA FUGAZ,5
2023-07-01,8810 ESTRELLA FUGAZ,4
2023-08-01,8810 ESTRELLA FUGAZ,1
2023-09-01,8810 ESTRELLA FUGAZ,8
2023-10-01,8810 ESTRELLA FUGAZ,7
2023-11-01,8810 ESTRELLA FUGAZ,6
2023-12-01,8810 ESTRELLA FUGAZ,1
2024-01-01,8810 ESTRELLA FUGAZ,2
2024-02-01,8810 ESTRELLA FUGAZ,4
2024-03-01,8810 ESTRELLA FUGAZ,4
2024-04-01,8810 ESTRELLA FUGAZ,0
2024-05-01,8810 ESTRELLA FUGAZ,4
2024-06-01,8810 ESTRELLA FUGAZ,1
2024-07-01,8810 ESTRELLA FUGAZ,4
2024-08-01,8810 ESTRELLA FUGAZ,9
2024-09-01,8810 ESTRELLA FUGAZ,18
2024-10-01,8810 ESTRELLA FUGAZ,7
2024-11-01,8810 ESTRELLA FUGAZ,28
2024-12-01,8810 ESTRELLA FUGAZ,4
2025-01-01,8810 ESTRELLA FUGAZ,0
2023-01-01,8810 ESTRELLA G,0
2023-02-01,8810 ESTRELLA G,0
2023-03-01,8810 ESTRELLA G,0
2023-04-01,8810 ESTRELLA G,0
2023-05-01,8810 ESTRELLA G,0
2023-06-01,8810 ESTRELLA G,0
2023-07-01,8810 ESTRELLA G,0
2023-08-01,8810 ESTRELLA G,0
2023-09-01,8810 ESTRELLA G,0
2023-10-01,8810 ESTRELLA G,47
2023-11-01,8810 ESTRELLA G,48
2023-12-01,8810 ESTRELLA G,1
2024-01-01,8810 ESTRELLA G,0
2024-02-01,8810 ESTRELLA G,0
2024-03-01,8810 ESTRELLA G,0
2024-04-01,8810 ESTRELLA G,0
2024-05-01,8810 ESTRELLA G,0
2024-06-01,8810 ESTRELLA G,2
2024-07-01,8810 ESTRELLA G,69
2024-08-01,8810 ESTRELLA G,54
2024-09-01,8810 ESTRELLA G,65
2024-10-01,8810 ESTRELLA G,72
2024-11-01,8810 ESTRELLA G,37
2024-12-01,8810 ESTRELLA G,52
2025-01-01,8810 ESTRELLA G,0
2023-01-01,8810 FLOR 6 ONDAS,1
2023-02-01,8810 FLOR 6 ONDAS,5
2023-03-01,8810 FLOR 6 ONDAS,3
2023-04-01,8810 FLOR 6 ONDAS,24
2023-05-01,8810 FLOR 6 ONDAS,22
2023-06-01,8810 FLOR 6 ONDAS,13
2023-07-01,8810 FLOR 6 ONDAS,11
2023-08-01,8810 FLOR 6 ONDAS,7
2023-09-01,8810 FLOR 6 ONDAS,14
2023-10-01,8810 FLOR 6 ONDAS,3
2023-11-01,8810 FLOR 6 ONDAS,13
2023-12-01,8810 FLOR 6 ONDAS,5
2024-01-01,8810 FLOR 6 ONDAS,8
2024-02-01,8810 FLOR 6 ONDAS,23
2024-03-01,8810 FLOR 6 ONDAS,14
2024-04-01,8810 FLOR 6 ONDAS,14
2024-05-01,8810 FLOR 6 ONDAS,27
2024-06-01,8810 FLOR 6 ONDAS,8
2024-07-01,8810 FLOR 6 ONDAS,7
2024-08-01,8810 FLOR 6 ONDAS,9
2024-09-01,8810 FLOR 6 ONDAS,10
2024-10-01,8810 FLOR 6 ONDAS,15
2024-11-01,8810 FLOR 6 ONDAS,7
2024-12-01,8810 FLOR 6 ONDAS,4
2025-01-01,8810 FLOR 6 ONDAS,0
2023-01-01,8810 FLOR BONITA,0
2023-02-01,8810 FLOR BONITA,0
2023-03-01,8810 FLOR BONITA,0
2023-04-01,8810 FLOR BONITA,0
2023-05-01,8810 FLOR BONITA,0
2023-06-01,8810 FLOR BONITA,32
2023-07-01,8810 FLOR BONITA,21
2023-08-01,8810 FLOR BONITA,13
2023-09-01,8810 FLOR BONITA,21
2023-10-01,8810 FLOR BONITA,20
2023-11-01,8810 FLOR BONITA,20
2023-12-01,8810 FLOR BONITA,14
2024-01-01,8810 FLOR BONITA,17
2024-02-01,8810 FLOR BONITA,45
2024-03-01,8810 FLOR BONITA,17
2024-04-01,8810 FLOR BONITA,66
2024-05-01,8810 FLOR BONITA,0
2024-06-01,8810 FLOR BONITA,1
2024-07-01,8810 FLOR BONITA,80
2024-08-01,8810 FLOR BONITA,9
2024-09-01,8810 FLOR BONITA,5
2024-10-01,8810 FLOR BONITA,0
2024-11-01,8810 FLOR BONITA,21
2024-12-01,8810 FLOR BONITA,11
2025-01-01,8810 FLOR BONITA,0
2023-01-01,8810 FLOR CORTADA,9
2023-02-01,8810 FLOR CORTADA,6
2023-03-01,8810 FLOR CORTADA,17
2023-04-01,8810 FLOR CORTADA,39
2023-05-01,8810 FLOR CORTADA,39
2023-06-01,8810 FLOR CORTADA,32
2023-07-01,8810 FLOR CORTADA,21
2023-08-01,8810 FLOR CORTADA,17
2023-09-01,8810 FLOR CORTADA,23
2023-10-01,8810 FLOR CORTADA,18
2023-11-01,8810 FLOR CORTADA,12
2023-12-01,8810 FLOR CORTADA,4
2024-01-01,8810 FLOR CORTADA,13
2024-02-01,8810 FLOR CORTADA,13
2024-03-01,8810 FLOR CORTADA,0
2024-04-01,8810 FLOR CORTADA,0
2024-05-01,8810 FLOR CORTADA,0
2024-06-01,8810 FLOR CORTADA,4
2024-07-01,8810 FLOR CORTADA,43
2024-08-01,8810 FLOR CORTADA,16
2024-09-01,8810 FLOR CORTADA,10
2024-10-01,8810 FLOR CORTADA,8
2024-11-01,8810 FLOR CORTADA,13
2024-12-01,8810 FLOR CORTADA,2
2025-01-01,8810 FLOR CORTADA,0
2023-01-01,8810 FLOR ESTRELLA X5,4
2023-02-01,8810 FLOR ESTRELLA X5,17
2023-03-01,8810 FLOR ESTRELLA X5,14
2023-04-01,8810 FLOR ESTRELLA X5,32
2023-05-01,8810 FLOR ESTRELLA X5,17
2023-06-01,8810 FLOR ESTRELLA X5,23
2023-07-01,8810 FLOR ESTRELLA X5,17
2023-08-01,8810 FLOR ESTRELLA X5,15
2023-09-01,8810 FLOR ESTRELLA X5,26
2023-10-01,8810 FLOR ESTRELLA X5,15
2023-11-01,8810 FLOR ESTRELLA X5,10
2023-12-01,8810 FLOR ESTRELLA X5,4
2024-01-01,8810 FLOR ESTRELLA X5,11
2024-02-01,8810 FLOR ESTRELLA X5,37
2024-03-01,8810 FLOR ESTRELLA X5,12
2024-04-01,8810 FLOR ESTRELLA X5,31
2024-05-01,8810 FLOR ESTRELLA X5,33
2024-06-01,8810 FLOR ESTRELLA X5,23
2024-07-01,8810 FLOR ESTRELLA X5,12
2024-08-01,8810 FLOR ESTRELLA X5,19
2024-09-01,8810 FLOR ESTRELLA X5,18
2024-10-01,8810 FLOR ESTRELLA X5,17
2024-11-01,8810 FLOR ESTRELLA X5,11
2024-12-01,8810 FLOR ESTRELLA X5,4
2025-01-01,8810 FLOR ESTRELLA X5,0
2023-01-01,8810 FLOR ESTRELLA X6,0
2023-02-01,8810 FLOR ESTRELLA X6,4
2023-03-01,8810 FLOR ESTRELLA X6,10
2023-04-01,8810 FLOR ESTRELLA X6,8
2023-05-01,8810 FLOR ESTRELLA X6,15
2023-06-01,8810 FLOR ESTRELLA X6,12
2023-07-01,8810 FLOR ESTRELLA X6,5
2023-08-01,8810 FLOR ESTRELLA X6,8
2023-09-01,8810 FLOR ESTRELLA X6,7
2023-10-01,8810 FLOR ESTRELLA X6,3
2023-11-01,8810 FLOR ESTRELLA X6,10
2023-12-01,8810 FLOR ESTRELLA X6,2
2024-01-01,8810 FLOR ESTRELLA X6,4
2024-02-01,8810 FLOR ESTRELLA X6,12
2024-03-01,8810 FLOR ESTRELLA X6,7
2024-04-01,8810 FLOR ESTRELLA X6,24
2024-05-01,8810 FLOR ESTRELLA X6,18
2024-06-01,8810 FLOR ESTRELLA X6,21
2024-07-01,8810 FLOR ESTRELLA X6,25
2024-08-01,8810 FLOR ESTRELLA X6,2
2024-09-01,8810 FLOR ESTRELLA X6,6
2024-10-01,8810 FLOR ESTRELLA X6,5
2024-11-01,8810 FLOR ESTRELLA X6,8
2024-12-01,8810 FLOR ESTRELLA X6,0
2025-01-01,8810 FLOR ESTRELLA X6,0
2023-01-01,8810 FLOR HELICE,2
2023-02-01,8810 FLOR HELICE,2
2023-03-01,8810 FLOR HELICE,13
2023-04-01,8810 FLOR HELICE,14
2023-05-01,8810 FLOR HELICE,7
2023-06-01,8810 FLOR HELICE,5
2023-07-01,8810 FLOR HELICE,7
2023-08-01,8810 FLOR HELICE,3
2023-09-01,8810 FLOR HELICE,9
2023-10-01,8810 FLOR HELICE,6
2023-11-01,8810 FLOR HELICE,2
2023-12-01,8810 FLOR HELICE,3
2024-01-01,8810 FLOR HELICE,4
2024-02-01,8810 FLOR HELICE,18
2024-03-01,8810 FLOR HELICE,8
2024-04-01,8810 FLOR HELICE,9
2024-05-01,8810 FLOR HELICE,9
2024-06-01,8810 FLOR HELICE,12
2024-07-01,8810 FLOR HELICE,9
2024-08-01,8810 FLOR HELICE,2
2024-09-01,8810 FLOR HELICE,3
2024-10-01,8810 FLOR HELICE,7
2024-11-01,8810 FLOR HELICE,1
2024-12-01,8810 FLOR HELICE,0
2025-01-01,8810 FLOR HELICE,0
2023-01-01,8810 FLOR X2,0
2023-02-01,8810 FLOR X2,0
2023-03-01,8810 FLOR X2,0
2023-04-01,8810 FLOR X2,0
2023-05-01,8810 FLOR X2,1
2023-06-01,8810 FLOR X2,1
2023-07-01,8810 FLOR X2,0
2023-08-01,8810 FLOR X2,0
2023-09-01,8810 FLOR X2,1
2023-10-01,8810 FLOR X2,0
2023-11-01,8810 FLOR X2,0
2023-12-01,8810 FLOR X2,0
2024-01-01,8810 FLOR X2,0
2024-02-01,8810 FLOR X2,3
2024-03-01,8810 FLOR X2,1
2024-04-01,8810 FLOR X2,0
2024-05-01,8810 FLOR X2,8
2024-06-01,8810 FLOR X2,0
2024-07-01,8810 FLOR X2,1
2024-08-01,8810 FLOR X2,6
2024-09-01,8810 FLOR X2,0
2024-10-01,8810 FLOR X2,0
2024-11-01,8810 FLOR X2,6
2024-12-01,8810 FLOR X2,0
2025-01-01,8810 FLOR X2,0
2023-01-01,8810 GLOBO,6
2023-02-01,8810 GLOBO,10
2023-03-01,8810 GLOBO,13
2023-04-01,8810 GLOBO,6
2023-05-01,8810 GLOBO,31
2023-06-01,8810 GLOBO,20
2023-07-01,8810 GLOBO,21
2023-08-01,8810 GLOBO,8
2023-09-01,8810 GLOBO,14
2023-10-01,8810 GLOBO,7
2023-11-01,8810 GLOBO,13
2023-12-01,8810 GLOBO,11
2024-01-01,8810 GLOBO,17
2024-02-01,8810 GLOBO,11
2024-03-01,8810 GLOBO,14
2024-04-01,8810 GLOBO,15
2024-05-01,8810 GLOBO,21
2024-06-01,8810 GLOBO,16
2024-07-01,8810 GLOBO,27
2024-08-01,8810 GLOBO,14
2024-09-01,8810 GLOBO,15
2024-10-01,8810 GLOBO,9
2024-11-01,8810 GLOBO,10
2024-12-01,8810 GLOBO,2
2025-01-01,8810 GLOBO,0
2023-01-01,8810 HOJA PARRA,0
2023-02-01,8810 HOJA PARRA,0
2023-03-01,8810 HOJA PARRA,0
2023-04-01,8810 HOJA PARRA,0
2023-05-01,8810 HOJA PARRA,0
2023-06-01,8810 HOJA PARRA,0
2023-07-01,8810 HOJA PARRA,0
2023-08-01,8810 HOJA PARRA,0
2023-09-01,8810 HOJA PARRA,0
2023-10-01,8810 HOJA PARRA,0
2023-11-01,8810 HOJA PARRA,0
2023-12-01,8810 HOJA PARRA,0
2024-01-01,8810 HOJA PARRA,0
2024-02-01,8810 HOJA PARRA,0
2024-03-01,8810 HOJA PARRA,0
2024-04-01,8810 HOJA PARRA,0
2024-05-01,8810 HOJA PARRA,0
2024-06-01,8810 HOJA PARRA,0
2024-07-01,8810 HOJA PARRA,0
2024-08-01,8810 HOJA PARRA,0
2024-09-01,8810 HOJA PARRA,0
2024-10-01,8810 HOJA PARRA,0
2024-11-01,8810 HOJA PARRA,0
2024-12-01,8810 HOJA PARRA,0
2025-01-01,8810 HOJA PARRA,0
2023-01-01,8810 LAZO,5
2023-02-01,8810 LAZO,8
2023-03-01,8810 LAZO,13
2023-04-01,8810 LAZO,20
2023-05-01,8810 LAZO,40
2023-06-01,8810 LAZO,0
2023-07-01,8810 LAZO,0
2023-08-01,8810 LAZO,0
2023-09-01,8810 LAZO,0
2023-10-01,8810 LAZO,33
2023-11-01,8810 LAZO,33
2023-12-01,8810 LAZO,21
2024-01-01,8810 LAZO,8
2024-02-01,8810 LAZO,0
2024-03-01,8810 LAZO,0
2024-04-01,8810 LAZO,0
2024-05-01,8810 LAZO,0
2024-06-01,8810 LAZO,1
2024-07-01,8810 LAZO,39
2024-08-01,8810 LAZO,20
2024-09-01,8810 LAZO,28
2024-10-01,8810 LAZO,19
2024-11-01,8810 LAZO,17
2024-12-01,8810 LAZO,28
2025-01-01,8810 LAZO,0
2023-01-01,8810 MANO,5
2023-02-01,8810 MANO,10
2023-03-01,8810 MANO,24
2023-04-01,8810 MANO,13
2023-05-01,8810 MANO,30
2023-06-01,8810 MANO,22
2023-07-01,8810 MANO,13
2023-08-01,8810 MANO,12
2023-09-01,8810 MANO,26
2023-10-01,8810 MANO,15
2023-11-01,8810 MANO,12
2023-12-01,8810 MANO,12
2024-01-01,8810 MANO,22
2024-02-01,8810 MANO,13
2024-03-01,8810 MANO,14
2024-04-01,8810 MANO,11
2024-05-01,8810 MANO,29
2024-06-01,8810 MANO,20
2024-07-01,8810 MANO,13
2024-08-01,8810 MANO,17
2024-09-01,8810 MANO,8
2024-10-01,8810 MANO,3
2024-11-01,8810 MANO,5
2024-12-01,8810 MANO,4
2025-01-01,8810 MANO,0
2023-01-01,8810 MARGARITA X6 PETALOS,7
2023-02-01,8810 MARGARITA X6 PETALOS,8
2023-03-01,8810 MARGARITA X6 PETALOS,11
2023-04-01,8810 MARGARITA X6 PETALOS,12
2023-05-01,8810 MARGARITA X6 PETALOS,34
2023-06-01,8810 MARGARITA X6 PETALOS,11
2023-07-01,8810 MARGARITA X6 PETALOS,8
2023-08-01,8810 MARGARITA X6 PETALOS,14
2023-09-01,8810 MARGARITA X6 PETALOS,22
2023-10-01,8810 MARGARITA X6 PETALOS,12
2023-11-01,8810 MARGARITA X6 PETALOS,8
2023-12-01,8810 MARGARITA X6 PETALOS,3
2024-01-01,8810 MARGARITA X6 PETALOS,10
2024-02-01,8810 MARGARITA X6 PETALOS,7
2024-03-01,8810 MARGARITA X6 PETALOS,13
2024-04-01,8810 MARGARITA X6 PETALOS,10
2024-05-01,8810 MARGARITA X6 PETALOS,20
2024-06-01,8810 MARGARITA X6 PETALOS,0
2024-07-01,8810 MARGARITA X6 PETALOS,39
2024-08-01,8810 MARGARITA X6 PETALOS,6
2024-09-01,8810 MARGARITA X6 PETALOS,19
2024-10-01,8810 MARGARITA X6 PETALOS,12
2024-11-01,8810 MARGARITA X6 PETALOS,8
2024-12-01,8810 MARGARITA X6 PETALOS,5
2025-01-01,8810 MARGARITA X6 PETALOS,0
2023-01-01,8810 MARGARITA X8 PETALOS,2
2023-02-01,8810 MARGARITA X8 PETALOS,12
2023-03-01,8810 MARGARITA X8 PETALOS,11
2023-04-01,8810 MARGARITA X8 PETALOS,20
2023-05-01,8810 MARGARITA X8 PETALOS,38
2023-06-01,8810 MARGARITA X8 PETALOS,14
2023-07-01,8810 MARGARITA X8 PETALOS,24
2023-08-01,8810 MARGARITA X8 PETALOS,15
2023-09-01,8810 MARGARITA X8 PETALOS,33
2023-10-01,8810 MARGARITA X8 PETALOS,15
2023-11-01,8810 MARGARITA X8 PETALOS,6
2023-12-01,8810 MARGARITA X8 PETALOS,7
2024-01-01,8810 MARGARITA X8 PETALOS,9
2024-02-01,8810 MARGARITA X8 PETALOS,33
2024-03-01,8810 MARGARITA X8 PETALOS,12
2024-04-01,8810 MARGARITA X8 PETALOS,0
2024-05-01,8810 MARGARITA X8 PETALOS,0
2024-06-01,8810 MARGARITA X8 PETALOS,3
2024-07-01,8810 MARGARITA X8 PETALOS,64
2024-08-01,8810 MARGARITA X8 PETALOS,18
2024-09-01,8810 MARGARITA X8 PETALOS,8
2024-10-01,8810 MARGARITA X8 PETALOS,1
2024-11-01,8810 MARGARITA X8 PETALOS,19
2024-12-01,8810 MARGARITA X8 PETALOS,6
2025-01-01,8810 MARGARITA X8 PETALOS,0
2023-01-01,8810 MARIPOSA,0
2023-02-01,8810 MARIPOSA,0
2023-03-01,8810 MARIPOSA,0
2023-04-01,8810 MARIPOSA,0
2023-05-01,8810 MARIPOSA,0
2023-06-01,8810 MARIPOSA,0
2023-07-01,8810 MARIPOSA,0
2023-08-01,8810 MARIPOSA,0
2023-09-01,8810 MARIPOSA,0
2023-10-01,8810 MARIPOSA,0
2023-11-01,8810 MARIPOSA,0
2023-12-01,8810 MARIPOSA,0
2024-01-01,8810 MARIPOSA,0
2024-02-01,8810 MARIPOSA,0
2024-03-01,8810 MARIPOSA,0
2024-04-01,8810 MARIPOSA,0
2024-05-01,8810 MARIPOSA,0
2024-06-01,8810 MARIPOSA,0
2024-07-01,8810 MARIPOSA,0
2024-08-01,8810 MARIPOSA,0
2024-09-01,8810 MARIPOSA,0
